OBJECTID,fpbFtrID,fpbLong,fpbLat,fpbSiteID,fpbRevDt,fpbOFtrID,fpbONm,fpbOSiteID,fpbLocMd,fpbLocAccu,fpbLocDt,fpbFtrTy,fpbFtrNm,fpbRmvDt,fpbMltFtr,fpbFPasSta,fpbStaEvDt,fpbStaEvMd,fpbFySta,fpbFyCrit,fpbCrdDesc,Permanent_Identifier,ReachCode,Measure,EventDate,ReachSMDate,ReachResolution,fpbStrNm,fpbRdID,fpbRdMile,fpbRdNm,fpbLocONm,fpbFtrSTy,fpbFtrNmSr,fpbHeight,fpbLength,fpbWidth,fpbSlope,fpbDrop,fpbOrYr,fpbModDt,fpbModTy,fpbModDesc,fpbDesONm,fpbOwn,fpbLOwn,fpbOperate,fpbFyOwn,fpbOwnTy,fpbLOwnTy,fpbOwnONm,fpbFyTy,fpbFySTy,fpbFyOrYr,fpbFPasONm,fpbLocMdD,fpbFtrTyD,fpbFtrSTyD,fpbEvMdFAD,fpbEvMdPAD,fpbFyTyD,fpbOwnTyD,fpbLOwnTyD,fpbComment,fpbStrID,fpbStrMeas,OWEB_status,OWEB_userid,GlobalID,PriorityGroup
10480,18945,-123.0463333,45.44477844,18927,20100701,OR02109,OWRD,OR02109,DigDerive,200,20090000,Dam,Koehnke,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{6D61CDB6-4FD8-4E35-99F0-EB2AF82215D1},17090010000215,81.782,2015-07-10T13:00:14.000,2012-02-23T00:00:00.000,2,Christensen Creek,,,,same,DamPermanent,other,20,,,,,,,,,same,"John F Koehnke, C/o John And Danette Koehnke",,,,Private,,same,Unknown,,,same,,,,,,,,,,1229599454339,8.161,,,{38B2BC8D-21DA-4722-92D9-B95852AA4A03},
10481,18946,-123.0976105,45.24728012,18928,20100701,OR02123,OWRD,OR02123,DigDerive,200,20090000,Dam,Kunz Dam,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{A739537C-1B08-44F7-80EE-FA7BC78138C1},17090008000369,36.431,2015-07-10T13:00:14.000,2012-02-23T00:00:00.000,2,Henry Creek,,,,same,DamPermanent,other,20,,,,,,,,,same,C.W. Kunz,,,,Private,,same,Unknown,,,same,,,,,,,,,,1231084452361,1.494,,,{26AD6269-38C6-4AE0-837A-D11635C2E8B3},
10482,18947,-123.086113,44.8133316,18929,20100701,OR02137,OWRD,OR02137,DigDerive,200,20090000,Dam,Payne Lake No. 1,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{2C9386E4-62A1-4487-8AE8-1164557F520B},17090007004828,30.342,2015-07-10T13:00:14.000,2012-02-24T00:00:00.000,2,Unnamed trib to Willamette,,,,same,DamPermanent,other,18.5,,,,,,,,,same,James L. Payne,,,,Private,,same,Unknown,,,same,,,,,,,,,,1230975448162,1.221,,,{91AC1D1E-D288-4620-9749-8212D32543B3},
10483,18948,-123.2604656,42.2737499,18930,20100701,OR02182,OWRD,OR02182,DigDerive,200,20090000,Dam,Lippert Reservoir #1 (lower),,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{A5698E71-6BC1-4EBC-8C69-649EF2616913},17100309001672,26.271,2015-07-10T13:00:14.000,2012-02-20T00:00:00.000,2,Camp Meeting Creek,,,,same,DamPermanent,other,23,,,,,,,,,same,Walter Remstedt,,,,Private,,same,Unknown,,,same,,,,,,,,,,1232564422771,0.962,,,{34156617-4C8C-42B4-9C5C-7223EAB6D143},
10484,18949,-122.4857497,42.15895806,18931,20190927,OR02196,USBLM-OR-Medford,OR02196,DigDerive,200,20090000,Dam,Little Hyatt Reservoir,,no,Unknown,0,NA,NoneConflict,,Approximate location of dam structure,{1FE68973-30CF-40B9-A73B-B8C0C708A03A},18010206000607,75.73,2019-09-27T12:37:18.000,2012-02-21T00:00:00.000,2,Keene Creek,,,,same,DamPermanent,other,15,,,,,,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,,,,ODFW,,,,,,,,,,1223681420918,16.153,,,{010C0AF8-77CC-4C1D-BD96-D5625630F3DF},
10485,18950,-124.0907898,43.93400955,18932,20100701,OR02200,OWRD,OR02200,DigDerive,200,20090000,Dam,Little North Woahink Lake,,no,UnkAnad,0,NA,Unknown,,Approximate location of dam structure,{5AAA52A2-33FC-4526-B87F-BCF8C1D55583},17100207000038,11.107,2015-07-10T13:00:14.000,2012-02-24T00:00:00.000,2,,,,,same,DamPermanent,other,10,,,,,,,,,same,C/O Coast Business Brokers,,,,Private,,same,Unknown,,,same,,,,,,,,,,1240924439311,0.536,,,{633BEE7A-DAA3-4827-92FE-78D1D235288D},
10486,18951,-117.5542679,42.31809997,18933,20190927,OR02218,USBLM-OR-Vale,OR02218,DigDerive,200,20090000,Dam,Little Snake Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{7D3AAC49-DE1F-463E-AA15-D677642471E6},17050109001065,0.193,2019-09-27T13:41:59.000,2012-07-20T00:00:00.000,2,Unnamed trib to Rattlesnake Creek,,,,same,DamPermanent,other,12.39999962,,,,,,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1175680423784,8.454,,,{2D639D5E-2210-4AA2-B877-1100783812C3},
10487,18952,-123.1010244,45.27373163,18934,20111208,OR02241,OWRD,OR02241,DigDerive,200,20090000,Dam,H.R. Kuehne Log Pond,,no,UnkAnad,0,NA,Unknown,,Approximate location of dam structure,{D3421804-4432-455A-835E-4BE4AF45384F},17090008000358,96.239,2015-07-10T13:00:14.000,2012-02-23T00:00:00.000,2,Millican Creek,,,,same,DamPermanent,other,16,,,,,,,,,same,H.R. Kuehne,,,,Private,,same,Unknown,,,same,,,,,,,,,,1231211452419,4.638,,,{8954D1BB-91B0-41A2-AF39-92F5443C17B6},
10488,18953,-117.4667282,42.33031845,18935,20190927,OR02908,USBLM-OR-Vale,OR02908,DigDerive,200,20090000,Dam,Rough Road,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{78CC3E97-F936-4117-8E2D-FBA7BA0E4D07},17050107000110,91.372,2019-09-27T13:41:59.000,2012-02-21T00:00:00.000,2,,,,,same,DamPermanent,other,10.69999981,,,,,,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1174610423391,1.208,,,{C480AFAE-7529-4553-8F7A-859011209B53},
10489,18954,-120.9429703,42.34178924,18936,20100701,OR02209,OWRD,OR02209,DigDerive,200,20090000,Dam,Little Reservoir 5,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{74321871-4F2B-4739-A5F4-AFB13E61B8D1},18010202002489,1.195,2015-07-10T13:00:14.000,2012-02-27T00:00:00.000,2,,,,,same,DamPermanent,other,18.39999962,,,,,,,,,same,Louis Perdriau,,,,Private,,same,Unknown,,,same,,,,,,,,,,1209269426931,9.229,,,{31EBCB53-6E69-4984-9F37-6E62288EDADD},
10490,18955,-120.9547595,42.33953918,18937,20100701,OR02210,OWRD,OR02210,DigDerive,200,20090000,Dam,Little Reservoir 6,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{07461B32-80A1-4EDB-9EBB-E8BCC0987E15},18010202004782,84.926,2015-07-10T13:00:14.000,2012-02-27T00:00:00.000,2,,,,,same,DamPermanent,other,12,,,,,,,,,same,Louis Perdriau,,,,Private,,same,Unknown,,,same,,,,,,,,,,1209879423730,5.622,,,{4AAFEFE6-0457-4802-8664-398CF89BD48A},
10491,18956,-117.6498795,43.17057037,18938,20190927,OR02298,USBLM-OR-Vale,OR02298,DigDerive,200,20090000,Dam,"Lower Fort Creek, Reservoir",,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{FE418414-C706-424E-9067-B438A25485EB},17050110002700,99.169,2019-09-27T13:41:59.000,2012-07-20T00:00:00.000,2,Unnamed trib to Owyhee River,,,,same,DamPermanent,other,10,,,,,,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1176600431762,1.57,,,{88AFA49A-68B5-4EC6-961B-D2B9CCD19054},
10492,18957,-117.5627136,42.89902114,18939,20100701,OR02313,OWRD,OR02313,DigDerive,200,20090000,Dam,Lynde Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{9C92AAF6-F5F8-437C-A455-162429A1877D},17050108000026,1.178,2015-07-10T13:00:14.000,2012-07-20T00:00:00.000,2,Dry Creek,,,,same,DamPermanent,other,10,,,,,,,,,same,Ruby Lynde,,,,Private,,same,Unknown,,,same,,,,,,,,,,1175818429010,2.556,,,{0C3A307A-6D95-4D86-A39C-4972C520EEAE},
10493,18958,-117.2166519,44.27671051,18940,20190927,OR02348,USBLM-OR-Vale,OR02348,DigDerive,200,20090000,Dam,McBride Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{F0B99AF2-FF67-432F-907E-D079A29D3564},17050201001037,91.014,2019-09-27T13:41:59.000,2012-02-19T00:00:00.000,2,Birch Creek,,,,same,DamPermanent,other,22,,,,,,,,,same,U.S. Bureau of Land Management,,,,Private,,same,Unknown,,,same,,,,,,,,,,1172163442650,1.557,,,{75C8BD66-4270-4249-862D-713FEF025929},
10494,18959,-123.4779546,43.21541709,18941,20100701,OR02355,OWRD,OR02355,DigDerive,200,20090000,Dam,McComas Dam,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{AD838CFF-1266-4D3D-A0DF-801E56924BA3},17100302003188,44.401,2015-07-10T13:00:14.000,2012-02-25T00:00:00.000,2,,,,,same,DamPermanent,other,17,,,,,,,,,same,W. E. McComas,,,,Private,,same,Unknown,,,same,,,,,,,,,,1234730432156,0.356,,,{73F45B98-4B59-40BE-AB1D-B4240F9F2016},
10495,18960,-122.8634491,45.42934036,18942,20100701,OR02369,OWRD,OR02369,DigDerive,200,20090000,Dam,McFarland Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,,,,2015-07-10T13:00:14.000,,,Unnamed trib to Tualatin River,,,,same,DamPermanent,other,14,,,,,,,,,same,David Gillihan,,,,Private,,same,Unknown,,,same,,,,,,,,,,,,,,{D578F9EA-94D0-4DF1-ACC5-C586B9170055},
10496,18961,-122.7151337,44.8996582,18943,20100701,OR02331,OWRD,OR02331,DigDerive,200,20090000,Dam,Marcott Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{1CAD9B9C-A5FF-42CB-AAD1-001546AF40C2},17090009011416,56.88,2015-07-10T13:00:14.000,2012-02-23T00:00:00.000,2,,,,,same,DamPermanent,other,21,,,,,,,,,same,Goldie Marcott,,,,Private,,same,Unknown,,,same,,,,,,,,,,1227126448976,0.271,,,{53323545-9EB9-4EC8-A792-F85292C2026F},
10497,18962,-117.6540764,43.38355159,18944,20190927,OR02374,USBLM-OR-Vale,OR02374,DigDerive,200,20090000,Dam,McNulty Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{C3854A96-BF7F-4DCB-9234-B909916B78A6},17050110002553,88.162,2019-09-27T12:37:18.000,2012-07-20T00:00:00.000,2,Unnamed trib to Juniper Creek,,,,same,DamPermanent,other,14.39999962,,,,,,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1176069434130,6.231,,,{70AEEB18-5005-4084-8A85-5A7DBD0DF775},
10498,18963,-123.4171066,42.54270935,18945,20190927,OR02382,USBLM-OR-Medford,OR02382,DigDerive,200,20090000,Dam,Merlin Seed Orchard,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{D5B45710-4F06-4223-B1C1-B907871EB3A7},17100310021537,4.531,2019-09-27T12:37:18.000,2012-02-25T00:00:00.000,2,,,,,same,DamPermanent,other,16,,,,,,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1234162425426,0.033,,,{518DDA8E-5C5C-4022-A370-5CD396DF86C6},
10499,18964,-117.5533981,42.4535408,18946,20190927,OR02394,USBLM-OR-Vale,OR02394,DigDerive,200,20090000,Dam,Middle Chimney Creek,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{947074D5-9F25-4C0C-A6EF-9F6E5FFD0AD0},17050109001955,78.453,2019-09-27T12:37:18.000,2012-07-20T00:00:00.000,2,,,,,same,DamPermanent,other,15,,,,,,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1176359425471,18.241,,,{22B203D4-4DB4-41CF-A8B1-6AC524DC747F},
10500,18965,-117.6276779,43.61011123,18947,20190927,OR02396,USBLM-OR-Vale,OR02396,DigDerive,200,20090000,Dam,Middle Fence Reservoir,,no,Unknown,0,NA,None,,Approximate location of dam structure,{BEC847F7-2BDC-42BD-9AAF-1446F7815E83},17050117004904,13.886,2019-09-27T12:37:18.000,2012-07-20T00:00:00.000,2,Unnamed trib to Keeney Creek,,,,same,DamPermanent,other,18.89999962,,,,,,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1176248436121,0.293,,,{DAEDEBBF-D442-445C-8DA1-FC32BC8953E2},
10501,18966,-123.3092804,45.22048187,18948,20100701,OR02427,OWRD,OR02427,DigDerive,200,20090000,Dam,"Mochettaz, D. Reservoir",,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{73BA41FE-31B8-4AFD-A8DD-3117F32D0B47},17090008005643,57.293,2015-07-10T12:59:24.000,2012-02-23T00:00:00.000,2,,,,,same,DamPermanent,other,18,,,,,,,,,same,D. Mochettaz,,,,Private,,same,Unknown,,,same,,,,,,,,,,1233054452240,0.459,,,{AFDBDD88-9D5C-4E44-9B50-D6517491D6D6},
10502,18967,-120.0076389,43.55395,18949,20190927,OR02490,USBLM-OR-Prineville,OR02490,DigDerive,200,20090000,Dam,Musher Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{38963EB3-816D-455A-A2A6-CC3C90BBF3B6},17070303000695,97.541,2019-09-27T12:37:18.000,2012-02-22T00:00:00.000,2,Unnamed trib to The Great Basin,,,,same,DamPermanent,other,10,,,,,,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1200040435679,2.589,,,{8E40F5AF-8895-424C-994A-CB97A5FAC598},
10503,18968,-122.7554408,45.11947088,18950,20100701,OR02435,OWRD,OR02435,DigDerive,200,20090000,Dam,Monitor Dam,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,,,,2015-07-10T12:59:24.000,,,Unnamed trib to Butte Creek,,,,same,DamPermanent,other,23,,,,,,,,,same,Ross Iverson,,,,Private,,same,Unknown,,,same,,,,,,,,,,,,,,{225382B1-65EC-4F5C-B19C-6C62935EBC29},
10504,18969,-121.3024453,45.25101078,18951,20100701,OR02452,OWRD,OR02452,DigDerive,200,20090000,Dam,Morrow Dam,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{73C16E60-B0EF-49E2-AD09-3E78ED297E9F},17070306002059,0.009,2015-07-10T13:00:14.000,2006-06-08T06:50:52.000,2,Unnamed trib to Badger Creek,,,,same,DamPermanent,other,18,,,,,,,,,same,"Chip Shetler, c/o Camp Morrow Bible Conference",,,,Private,,same,Unknown,,,same,,,,,,,,,,1212927452466,0.001,,,{DE50ACC0-023E-45E2-B187-02753E9B627F},
10505,18970,-123.0487137,45.43830108,18952,20100701,OR02481,OWRD,OR02481,DigDerive,200,20090000,Dam,"Muhly, Allen Reservoir",,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{17BC5B61-E1A6-4C50-8D70-AB87CF0BE1CA},17090010003484,24.067,2015-07-10T13:00:14.000,2012-02-23T00:00:00.000,2,Unnamed trib to Christensen Creek,,,,same,DamPermanent,other,24,,,,,,,,,same,Allen And Dianne Muhly,,,,Private,,same,Unknown,,,same,,,,,,,,,,1230476454399,0.16,,,{B661AA29-8B4E-4B96-85AD-5759D0D1BA84},
10506,18971,-117.7574615,44.63660049,18953,20100701,OR02510,OWRD,OR02510,DigDerive,200,20090000,Dam,Nault Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{66A481DF-4519-4F89-B3BB-53C7952D1F45},17050203000614,21.867,2015-07-10T13:00:14.000,2012-02-21T00:00:00.000,2,West Fork Sutton Creek,,,,same,DamPermanent,other,15,,350,,,1934,,,,same,Dave Freeman,,,,Private,,same,Unknown,,,same,,,,,,,,,,1177525446460,1.17,,,{47B5ACE8-1732-4368-BEB8-8D4ACA9AC0CB},
10507,18972,-117.6678696,43.70841979,18954,20190927,OR02666,USBLM-OR-Vale,OR02666,DigDerive,200,20090000,Dam,Petrified Reservoir,,no,Unknown,0,NA,None,,Approximate location of dam structure,{B25EB533-8F62-43A7-B504-DC231BB595E5},17050117000762,98.478,2019-09-27T12:37:18.000,2012-07-20T00:00:00.000,2,Unnamed trib to Cottonwood Creek,,,,same,DamPermanent,other,14.30000019,,302,,,1965,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1176404437509,5.852,,,{C80BBB6C-CED8-4534-B034-AB3CF366724D},
10508,18973,-123.3134308,45.02722167,18955,20100701,OR02513,OWRD,OR02513,DigDerive,200,20090000,Dam,Neighbors Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{C525DF51-6AB9-4E53-B82E-153A785FB5E1},17090008003204,5.226,2015-07-10T13:00:14.000,2012-02-23T00:00:00.000,2,Salt Creek,,,,same,DamPermanent,other,10,,,,,,,,,same,Robert Muller,,,,Private,,same,Unknown,,,same,,,,,,,,,,1232202451614,36.801,,,{3230A9FC-31F3-470B-982E-518BF933D7F5},
10509,18974,-119.6414609,42.04787432,18956,20190927,OR02531,USBLM-OR-Lakeview,OR02531,DigDerive,200,20090000,Dam,No Peek Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{3EF2B07B-BC68-4679-9A6C-F0BE2DAB3C38},17120008002812,18.871,2019-09-27T12:37:18.000,2012-02-27T00:00:00.000,2,Right Fork Piute Drainage,,,,same,DamPermanent,other,10,,,,,,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1196242420586,1.932,,,{F4E3CDC0-30CA-47D9-BE40-BA780F47E233},
10510,18975,-124.1353741,43.16756095,18957,20100701,OR02532,OWRD,OR02532,DigDerive,200,20090000,Dam,Coquille Reservoir #1,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{D4F72398-3F33-4F70-B861-1D76813E4165},17100305000514,52.687,2015-07-10T13:00:14.000,2012-02-25T00:00:00.000,2,Walker Creek,,,,same,DamPermanent,other,20,,,,,,,,,same,City of Coquille,,,,City,,same,Unknown,,,same,,,,,,,,,,1241452431653,1.077,,,{495F5049-A6C2-4F55-8508-C2B1D86FF673},
10511,18976,-124.3897059,43.13823081,18958,20100701,OR02536,OWRD,OR02536,DigDerive,200,20090000,Dam,Bandon #4,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{6920499D-8B2F-4ED5-9F94-86000C0301A0},17100305001923,41.645,2015-07-10T13:00:14.000,2012-02-25T00:00:00.000,2,Spring Creek,,,,same,DamPermanent,other,20,,,,,,,,,same,Jackson Farms,,,,Private,,same,Unknown,,,same,,,,,,,,,,1243954431385,0.772,,,{FBBA7E3C-D253-412C-AA67-D0149DFB23D5},
10512,18977,-121.2051083,42.14643401,18959,20100701,OR02538,OWRD,OR02538,DigDerive,200,20090000,Dam,Noble Canyon Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{9A33754D-FEBD-4102-9A45-66A365353686},18010204004493,21.862,2015-07-10T13:00:14.000,2012-02-20T00:00:00.000,2,Noble Creek,,,,same,DamPermanent,other,16,,,,,,,,,same,Eldon Kent,,,,Private,,same,Unknown,,,same,,,,,,,,,,1212031421515,2.122,,,{5279FC3A-101B-4144-A8EC-BC83F01A0B2A},
10513,18978,-121.9005585,42.02613067,18960,20100701,OR02642,OWRD,OR02642,DigDerive,200,20090000,Dam,Patterson Reservoir No. 2 (Klamath),,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{DF76A2C8-4682-446C-A9A8-DAD4801E4DD7},18010204015948,96.855,2015-07-10T13:00:14.000,2012-02-20T00:00:00.000,2,Unnamed trib to Klamath River,,,,same,DamPermanent,other,16,,730,,,1962,,,,same,Winston & Louise Patterson,,,,Private,,same,Unknown,,,same,,,,,,,,,,1218998420258,0.063,,,{34DF7899-753B-4D8B-87C1-575880AE6D8B},
10514,18979,-122.9331207,42.48609161,18961,20100701,OR02667,OWRD,OR02667,DigDerive,200,20090000,Dam,Petrehn Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{F3C431BA-B6A2-451E-ACA0-0D59591E0CF3},17100308035560,1.067,2015-07-10T13:00:14.000,2012-02-20T00:00:00.000,2,Snider Creek,,,,same,DamPermanent,other,12,,,,,,,,,same,John W Morrison Trustee Et,,,,Private,,same,Unknown,,,same,,,,,,,,,,1229321424864,0.013,,,{48AE32C7-F705-449D-9B21-B2D9FA092438},
10515,18980,-122.4571228,45.47846984,18962,20100701,OR02671,OWRD,OR02671,DigDerive,200,20090000,Dam,Peyralans Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{CFDA445E-6C0A-4618-BAE5-4CF23C35AD87},17090012008294,44.603,2015-07-10T13:00:14.000,2012-02-23T00:00:00.000,2,Butler Creek,,,,same,DamPermanent,other,23,,,,,,,,,same,City of Gresham,,,,City,,same,Unknown,,,same,,,,,,,,,,1224623454879,1.118,,,{1E698294-E6E2-4418-9069-6F39DDC11E21},
10517,18982,-120.1405487,43.78651809,18964,20100701,OR02517,OWRD,OR02517,DigDerive,200,20090000,Dam,New Canyon Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{4C270266-74EB-4B17-BB47-19C4F270C0F3},17070303004795,81.571,2015-07-10T13:00:14.000,2012-02-22T00:00:00.000,2,Unnamed trib to South Fork Crooked River,,,,same,DamPermanent,other,15,,,,,,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1201371437746,11.087,,,{73709B62-485A-465F-A1E1-4CC4D2A02A1C},
10518,18983,-123.1430969,45.65927123,18965,20100701,OR02523,OWRD,OR02523,DigDerive,200,20090000,Dam,Neward Reservoir #1 (Lower),,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{065CE699-858A-460A-A4C3-470BFB611970},17090010000299,7.362,2015-07-10T13:00:14.000,2012-02-23T00:00:00.000,2,Unnamed trib to Garrigus Creek,,,,same,DamPermanent,other,20,,460,,,1975,,,,same,"Theodore Neward, Claremont, CA 91711",,,,Private,,same,Unknown,,,same,,,,,,,,,,1231412456583,0.208,,,{9C08C289-FC23-47C4-9D63-AC6E00EC9607},
10519,18984,-120.1995632,43.8234282,18966,20190927,OR02550,USBLM-OR-Prineville,OR02550,DigDerive,200,20090000,Dam,North Fork #1 Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{5039F72C-ADEC-4760-BA21-78D4F3AC3511},17070303011667,5.445,2019-09-27T12:37:18.000,2012-02-22T00:00:00.000,2,Unnamed trib to Sears Creek,,,,same,DamPermanent,other,14,,,,,,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1201812438077,2.65,,,{6A06CF8D-E144-4368-AE55-C1634975D4D2},
10520,18985,-123.2128983,45.21736907,18967,20100701,OR02556,OWRD,OR02556,DigDerive,200,20090000,Dam,North Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{BC0A824F-50C6-4E4F-8F6A-02EC5F4230B1},17090008000372,82.835,2015-07-10T13:00:14.000,2012-02-23T00:00:00.000,2,,,,,same,DamPermanent,other,12.69999981,,,,,,,,,same,Michelbook Country Club,,,,Private,,same,Unknown,,,same,,,,,,,,,,1232010452090,1.348,,,{97363AC0-1390-4F06-ADD4-AE28E9AC8033},
10521,18986,-122.7559935,44.92746345,18968,20100701,OR02750,OWRD,OR02750,DigDerive,200,20090000,Dam,Qualey Reservoir 1,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{91007B33-C789-4546-A376-5912830A2CCD},17090009000532,10.797,2015-07-10T13:00:14.000,2012-02-23T00:00:00.000,2,Unnamed trib to Drift Creek,,,,same,DamPermanent,other,19.20000076,,,,,,,,,same,Arthur Qualey,,,,Private,,same,Unknown,,,same,,,,,,,,,,1227592449271,0.256,,,{CA6C734D-AA67-4A7B-96C2-37B2C8502C1D},
10522,18987,-117.5523071,43.67823028,18969,20190927,OR02753,USBLM-OR-Vale,OR02753,DigDerive,200,20090000,Dam,Quicksand,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{0A3C474D-68D3-42E6-9EFA-8977FF5793FF},17050117005575,71.699,2019-09-27T12:37:18.000,2012-07-20T00:00:00.000,2,Long Creek,,,,same,DamPermanent,other,13,,203,,,1965,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1176010438061,17.634,,,{373B3921-C358-4913-9AEC-3F2C1F076910},
10523,18988,-117.7506027,43.59038925,18970,20190927,OR02928,USBLM-OR-Vale,OR02928,DigDerive,200,20090000,Dam,Rufino Butte Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{12984A68-6660-4C6C-8A10-7ED2941DEA86},17050110001764,81.609,2019-09-27T12:37:18.000,2012-07-20T00:00:00.000,2,Unnamed trib to Malheur River,,,,same,DamPermanent,other,12.5,,215,,,1966,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1177325435051,13.291,,,{72FA31AC-6770-4C36-BC8C-589816837A00},
10524,18989,-117.3932877,43.69087982,18971,20190927,OR02932,USBLM-OR-Vale,OR02932,DigDerive,200,20090000,Dam,Rye Field Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{9D2BE4C2-F2DD-4402-933D-C1070012DE96},17050117000802,15.283,2019-09-27T12:37:18.000,2012-07-20T00:00:00.000,2,Unnamed trib to Nergo Rock Creek,,,,same,DamPermanent,other,11.60000038,,,,,,,,,same,U.S. Bureau of Land Management,,,,Federal,,same,Unknown,,,same,,,,,,,,,,1174021436665,27.093,,,{1CF0368F-C50B-42D8-96FC-E14DFE3E83BC},
10525,18990,-123.0053711,45.4719696,18972,20100701,OR02942,OWRD,OR02942,DigDerive,200,20090000,Dam,S.I.C. Reservoir,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{492FDC8E-A037-4D61-8D63-8749493366F0},17090010000419,99.643,2015-07-10T13:00:14.000,2012-02-23T00:00:00.000,2,,,,,same,DamPermanent,other,13,,,,,,,,,same,Lloyd Duyck,,,,Private,,same,Unknown,,,same,,,,,,,,,,1229674454782,4.564,,,{20C72D33-10A5-412C-AA13-D4EC2963DC8C},
10526,18991,-122.4567663,45.20264782,18973,20100701,OR03367,OWRD,OR03367,DigDerive,200,20090000,Dam,Elmer Farms Dam,,no,Unknown,0,NA,Unknown,,Approximate location of dam structure,{815A4268-C4E6-4E4B-A89B-17FFC48E518E},17090009000333,2.315,2015-07-10T13:00:14.000,2012-02-23T00:00:00.000,2,Randall Creek,,,,same,DamPermanent,other,20,,,,,,,,,same,Ben Elmer Farms,,,,Private,,same,Unknown,,,same,,,,,,,,,,1224704451834,2.63,,,{F0F45790-2867-427E-8A5A-DBBB8C26B4CF},
